1.000000 20.000000 20.000000 1.000000
0.272002 0.176019 1.557831 0.250784 0.119527 1.100294 0.211679 0.221566 1.137823 0.264426 0.173464 1.160755 0.331146 0.071486 0.642505 0.363786 0.183981 1.457542 0.345370 0.126102 0.965332 0.215753 0.169114 1.495974 0.118556 0.210148 1.235053 0.081281 0.085874 0.884197 0.076118 0.186376 0.978673 0.201593 0.121786 0.750167 0.104635 0.218970 1.295338 0.041641 0.150060 1.041293 0.439072 0.050594 1.432861 0.281425 0.058686 0.889431 0.337844 0.063363 1.159608 0.104670 0.083209 0.898982 0.225300 0.083518 1.329706 0.093348 0.182873 1.383128 
0.328273 0.176654 1.622182 0.224164 0.161904 1.460284 0.414968 0.174004 1.292850 0.081589 0.168977 0.823247 0.464768 0.081043 0.878720 0.030151 0.026731 0.343043 0.252255 0.169749 1.280482 0.137754 0.080975 0.539982 0.283565 0.168814 1.421693 0.467399 0.106267 1.087914 0.396807 0.220207 1.943037 0.084913 0.029470 0.476825 0.148230 0.046955 0.752904 0.164617 0.112266 1.026126 0.066880 0.210147 1.631136 0.211411 0.081894 1.331879 0.475127 0.163899 1.264239 0.451450 0.111170 1.107642 0.368437 0.109912 1.497131 0.309327 0.216341 1.873004 
0.351873 0.131582 1.082719 0.143068 0.141984 1.409721 0.068128 0.047159 0.626094 0.112950 0.097025 0.712613 0.048610 0.062857 0.490103 0.278008 0.115471 1.070743 0.158929 0.040151 0.792745 0.433590 0.055894 0.906872 0.146909 0.162633 1.062377 0.319853 0.177071 1.663450 0.170602 0.161033 1.375974 0.239380 0.032734 0.793467 0.140038 0.165027 1.213554 0.103307 0.190568 1.149583 0.216578 0.088853 0.966837 0.353754 0.194367 1.431636 0.419722 0.140653 1.061453 0.374668 0.160389 0.921975 0.091228 0.225471 0.992030 0.312528 0.229329 1.181433 
0.114711 0.217466 1.422910 0.301800 0.147260 1.271141 0.111343 0.116363 0.970265 0.308005 0.025276 0.708889 0.358394 0.061453 1.234012 0.164968 0.215209 1.328162 0.307048 0.161462 0.926075 0.070856 0.060216 0.886513 0.215855 0.096902 0.994471 0.134089 0.218452 1.281429 0.259605 0.086118 0.747986 0.214853 0.011015 0.977451 0.150298 0.032968 0.900887 0.115190 0.019180 0.926910 0.445462 0.113163 1.335626 0.245879 0.130025 1.426173 0.183887 0.219324 1.483991 0.280938 0.220872 1.151240 0.319199 0.034960 0.748488 0.212559 0.175197 1.124861 
0.259858 0.050853 1.097919 0.213010 0.022348 0.791193 0.278065 0.080046 0.740331 0.366550 0.027157 1.129508 0.212579 0.091662 0.939097 0.131786 0.036104 0.925501 0.058812 0.055893 0.721431 0.230207 0.155162 0.899505 0.441556 0.072078 0.871239 0.268849 0.121118 1.304021 0.282679 0.184102 1.227256 0.415396 0.097555 1.520712 0.279974 0.178255 1.296928 0.160528 0.124468 1.240052 0.043269 0.124726 0.572951 0.317981 0.151728 0.965654 0.418337 0.112992 1.194937 0.201814 0.116156 1.081026 0.197511 0.170570 1.361257 0.065360 0.216728 1.218636 
0.126110 0.025720 0.625772 0.435288 0.056482 1.161854 0.293456 0.114987 1.304659 0.048681 0.120860 0.553683 0.299343 0.089445 1.031890 0.301996 0.182168 1.685639 0.225333 0.062499 1.291311 0.199411 0.142509 0.966355 0.401525 0.028215 1.303539 0.411386 0.047552 1.387862 0.047301 0.029313 0.526249 0.145270 0.146515 1.006139 0.121876 0.032130 1.099452 0.374896 0.121652 0.887077 0.451473 0.169899 1.385619 0.476794 0.236052 2.007283 0.084890 0.145214 1.172515 0.423898 0.020172 0.563552 0.346390 0.201164 1.194033 0.129483 0.034689 0.716084 
0.120840 0.161873 1.423706 0.043336 0.179459 0.835701 0.337339 0.088713 1.354448 0.327261 0.025548 0.845893 0.407740 0.158186 1.310240 0.081412 0.082471 0.575186 0.347552 0.103796 1.480264 0.041390 0.212963 1.484337 0.391691 0.047267 0.722980 0.388499 0.070258 1.341727 0.396193 0.190249 1.160879 0.136984 0.052643 0.602488 0.328327 0.155310 1.207564 0.058316 0.231542 1.259379 0.455118 0.201136 1.772645 0.102547 0.233126 1.305408 0.258466 0.141030 1.476374 0.408061 0.024129 0.914292 0.448638 0.155593 1.421872 0.453813 0.128525 1.022016 
0.120169 0.151618 0.889860 0.235874 0.080495 1.162905 0.428498 0.143650 1.030241 0.113012 0.086462 0.619765 0.054608 0.220028 1.382624 0.298982 0.038941 0.569277 0.433975 0.098194 1.307938 0.258397 0.140398 1.037327 0.137869 0.080718 0.465542 0.082260 0.109338 0.948154 0.282528 0.087836 1.338134 0.174034 0.060524 0.761954 0.293137 0.176634 1.499970 0.442889 0.223789 1.849805 0.446491 0.029560 1.249166 0.264228 0.091489 1.396360 0.270490 0.201366 1.765728 0.328750 0.225217 1.165923 0.120961 0.114702 1.327583 0.233314 0.084894 1.132596 
0.426744 0.065892 1.325423 0.144332 0.107500 1.149798 0.250967 0.063458 1.146686 0.203617 0.094862 0.672333 0.401519 0.133862 1.061558 0.332288 0.138325 1.151076 0.140169 0.058490 1.104018 0.400901 0.179272 1.045626 0.212868 0.065558 1.131120 0.374424 0.172923 1.732787 0.155619 0.140407 0.730768 0.195522 0.098414 0.650424 0.212109 0.067757 0.985159 0.236304 0.043109 1.009363 0.388412 0.127498 1.105979 0.126318 0.090034 0.903459 0.445538 0.094397 1.534950 0.059209 0.189646 1.108604 0.139292 0.201470 1.277261 0.433018 0.169474 1.443948 
0.319768 0.154463 1.089634 0.206626 0.198784 1.135419 0.181077 0.113437 1.180661 0.402433 0.111439 0.978711 0.451895 0.028201 0.630668 0.178877 0.176459 1.537258 0.211698 0.080487 0.749966 0.306803 0.038955 0.556166 0.181227 0.113773 0.964462 0.186887 0.209232 1.658886 0.452769 0.139462 1.494248 0.242249 0.107836 1.285212 0.212109 0.226600 1.453631 0.150043 0.220108 0.914699 0.028360 0.200549 1.021631 0.269432 0.088912 0.913792 0.471084 0.220294 1.850247 0.137493 0.156346 0.833649 0.164379 0.084234 0.849136 0.223163 0.217144 0.986406 
2.000000 20.000000 20.000000 1.000000
0.061585 0.045019 1.093102 0.082690 0.018864 1.075798 0.071230 0.025989 1.427320 0.106920 0.035846 1.076944 0.147154 0.036141 1.306960 0.134991 0.047711 1.513262 0.028929 0.010701 0.546039 0.218050 0.008588 1.407056 0.059106 0.041120 1.112039 0.161853 0.042866 1.720022 0.089445 0.011279 1.145555 0.206116 0.023531 1.563956 0.091889 0.037299 1.008472 0.079371 0.050899 1.486819 0.012819 0.043391 1.518655 0.014875 0.050659 1.487283 0.107059 0.052232 1.921541 0.154649 0.025887 1.045519 0.169596 0.049296 1.758117 0.025147 0.037504 1.045994 
0.177928 0.039675 1.790899 0.211323 0.019470 1.199382 0.054610 0.042643 1.390186 0.214236 0.038168 1.717597 0.124438 0.021707 0.897016 0.143528 0.023985 1.086807 0.124264 0.032122 1.291451 0.126762 0.027088 1.396316 0.025968 0.034662 0.880323 0.181844 0.019764 1.511336 0.227333 0.025186 1.690629 0.095216 0.038934 1.203787 0.127193 0.032490 1.034970 0.142749 0.028453 0.993083 0.208882 0.051383 1.902862 0.120621 0.031817 1.307496 0.028463 0.012284 0.514167 0.224079 0.044721 1.980557 0.077604 0.032737 1.505463 0.165458 0.053095 1.980652 
0.014156 0.008288 0.760470 0.064627 0.008998 0.663993 0.179539 0.034571 1.594294 0.222663 0.014630 1.643385 0.076386 0.019277 1.000410 0.185243 0.010835 1.519235 0.102930 0.025532 1.155276 0.132708 0.039676 1.787718 0.188670 0.044058 1.784549 0.106291 0.016199 0.838680 0.204273 0.020257 1.543736 0.047258 0.022909 0.985290 0.055433 0.012077 0.854728 0.114671 0.027196 0.911609 0.198586 0.016338 1.122982 0.112542 0.044174 1.467557 0.140596 0.021493 1.290094 0.186243 0.030621 1.328382 0.164774 0.028050 1.136957 0.048317 0.027586 1.169518 
0.081667 0.016338 0.711767 0.077144 0.008359 1.002185 0.059829 0.045123 1.247734 0.095305 0.048694 1.885617 0.185769 0.028971 1.790587 0.035145 0.014624 0.958603 0.065863 0.027342 1.028811 0.132361 0.014808 1.379726 0.044234 0.040092 1.062375 0.175015 0.013973 0.882499 0.076037 0.021144 1.070741 0.208156 0.026337 1.772752 0.053818 0.030089 1.334460 0.219420 0.043196 1.417172 0.124330 0.052360 1.794379 0.198251 0.043978 1.611287 0.178916 0.029108 1.116325 0.145317 0.022984 1.098105 0.217289 0.016402 1.387577 0.064465 0.015730 0.752568 
0.154644 0.045874 1.872172 0.089986 0.012763 1.326850 0.039425 0.039930 1.263828 0.092496 0.015608 1.322619 0.045010 0.020964 0.823680 0.126751 0.014373 0.837430 0.124304 0.029335 1.123330 0.141554 0.031283 1.282432 0.192650 0.016198 1.422214 0.140352 0.035128 1.323837 0.201468 0.016858 1.167893 0.179363 0.033374 1.599785 0.018972 0.012381 0.739508 0.074176 0.014133 0.596113 0.177874 0.051844 1.733244 0.138789 0.030362 1.264050 0.217473 0.025460 1.592594 0.173635 0.009763 1.311939 0.126259 0.019216 1.031854 0.038828 0.020074 1.059297 
0.157018 0.023312 1.230322 0.083270 0.039811 1.347742 0.157878 0.036406 1.527007 0.170892 0.015831 1.056984 0.078253 0.031526 1.432161 0.045474 0.044540 1.330790 0.103263 0.014697 1.140001 0.116220 0.021397 1.073783 0.018195 0.013197 0.822707 0.041453 0.027507 1.232754 0.169136 0.038000 1.410960 0.212024 0.037609 1.871492 0.099976 0.033736 1.104092 0.101781 0.032754 1.448201 0.050695 0.031523 0.892031 0.205379 0.023660 1.367849 0.046584 0.023207 1.014081 0.019974 0.009918 0.727840 0.071897 0.018825 1.243254 0.166694 0.042428 1.532187 
0.204603 0.038577 1.732270 0.137274 0.040750 1.564840 0.053561 0.054749 1.176926 0.076896 0.018817 0.881051 0.202558 0.015142 1.164288 0.169173 0.038500 1.356257 0.080610 0.046752 1.549358 0.181815 0.017379 1.045421 0.060897 0.020556 1.222488 0.216283 0.031416 1.325046 0.213568 0.030761 1.606737 0.106310 0.009367 0.956595 0.012766 0.007394 0.678147 0.024079 0.016570 0.787295 0.036029 0.020801 0.724659 0.112106 0.044672 1.496425 0.070395 0.015511 0.778708 0.095855 0.040017 1.492596 0.160160 0.038601 1.752782 0.173377 0.045851 1.724513 
0.172442 0.048353 1.641531 0.124171 0.041379 1.359001 0.166672 0.056279 1.765527 0.125710 0.050422 1.287262 0.200595 0.042562 1.595789 0.077946 0.030400 1.500153 0.037851 0.039118 1.233618 0.189698 0.017531 1.283253 0.122993 0.031264 1.369765 0.061260 0.043992 1.260156 0.024578 0.026278 1.097626 0.132672 0.033556 1.068614 0.052295 0.039514 1.082948 0.062796 0.024759 1.008242 0.126873 0.011119 0.995686 0.143699 0.031448 1.288128 0.017598 0.029041 1.152246 0.030288 0.044659 1.460866 0.075249 0.025067 1.375567 0.157566 0.033548 1.655352 
0.198662 0.044710 1.697019 0.096740 0.021144 0.971102 0.194789 0.025761 1.468661 0.078794 0.031182 1.188902 0.136752 0.031016 1.684717 0.138841 0.035333 1.603768 0.150627 0.012391 0.866267 0.236049 0.033637 1.665438 0.181906 0.042974 1.488912 0.022507 0.051716 1.481326 0.064273 0.010951 0.938087 0.166334 0.039454 1.736898 0.070549 0.040837 1.683200 0.030656 0.026991 0.975583 0.110486 0.032043 1.002343 0.186751 0.023897 1.287901 0.136233 0.045581 1.597765 0.066709 0.047171 1.519270 0.043469 0.055194 1.593409 0.058102 0.045710 1.254997 
0.037368 0.028195 1.315163 0.138677 0.023875 1.127394 0.108610 0.023943 1.234888 0.132437 0.035851 1.303828 0.236103 0.019777 1.668849 0.234495 0.017559 1.349260 0.102984 0.013116 1.248493 0.199241 0.051161 1.752933 0.224182 0.043270 1.676391 0.190726 0.018577 1.026331 0.166359 0.020492 1.145821 0.164319 0.030145 1.247828 0.091092 0.039753 1.512030 0.172713 0.009795 1.364845 0.157603 0.006543 1.028393 0.190248 0.021408 1.156791 0.106516 0.045172 1.803281 0.091602 0.021699 0.981414 0.156149 0.040599 1.854107 0.093468 0.019040 1.013313 
0.132503 0.042900 1.782162 0.125374 0.031682 1.346916 0.108859 0.052108 1.405282 0.130598 0.042576 1.379495 0.168147 0.020170 0.965770 0.179319 0.041548 1.646762 0.169163 0.032158 1.291162 0.109394 0.041919 1.658015 0.065012 0.050150 1.459513 0.048010 0.023702 1.022480 0.045286 0.044237 1.180480 0.098783 0.031131 0.971122 0.053902 0.050852 1.448906 0.029927 0.035618 1.209543 0.209088 0.015028 1.632830 0.143278 0.015161 1.127565 0.166154 0.018357 1.384128 0.060172 0.020808 1.050381 0.112629 0.023057 1.517092 0.052995 0.043798 1.567826 
0.162686 0.044009 1.896511 0.114579 0.040168 1.678908 0.196835 0.042584 1.572667 0.050156 0.040767 1.025890 0.218779 0.020355 1.110067 0.027478 0.011126 0.536551 0.122844 0.038430 1.419552 0.075257 0.022659 0.801096 0.139240 0.041098 1.613956 0.225902 0.028877 1.463042 0.190650 0.051139 2.133249 0.048950 0.010420 0.650386 0.073175 0.015141 0.911607 0.079390 0.029586 1.213220 0.041177 0.047515 1.744374 0.109102 0.023509 1.507229 0.232858 0.038437 1.596743 0.220980 0.028562 1.420544 0.180353 0.029496 1.738723 0.153436 0.052479 2.111792 
0.170926 0.035326 1.411993 0.075356 0.034738 1.541515 0.039199 0.015216 0.786257 0.057067 0.023441 0.832011 0.034532 0.016765 0.652416 0.131983 0.027735 1.232921 0.085866 0.013482 0.959684 0.204666 0.015212 1.143480 0.080175 0.039174 1.289691 0.156430 0.043723 1.877420 0.090719 0.039021 1.569688 0.116272 0.010566 0.976342 0.070906 0.037726 1.347494 0.053957 0.043909 1.316815 0.109383 0.025773 1.220893 0.173762 0.045281 1.703830 0.207027 0.036958 1.413756 0.184854 0.040700 1.254052 0.055779 0.052728 1.221359 0.153499 0.055688 1.516043 
0.064116 0.050761 1.594883 0.144735 0.035949 1.504277 0.060837 0.027464 1.092229 0.151227 0.008354 0.933716 0.172286 0.016897 1.398361 0.086723 0.048981 1.515748 0.145847 0.037657 1.186014 0.044512 0.017365 0.990456 0.107293 0.025516 1.183390 0.072404 0.050728 1.489549 0.127495 0.023858 1.021972 0.109539 0.004837 1.103751 0.076692 0.010685 1.042195 0.061636 0.008666 1.051390 0.211217 0.027439 1.571365 0.126205 0.034136 1.635455 0.098331 0.052151 1.694877 0.140110 0.051733 1.431934 0.154709 0.015290 1.014596 0.105971 0.043814 1.365306 
0.124797 0.015537 1.256142 0.110786 0.008065 0.970536 0.137808 0.019646 0.986558 0.177162 0.008920 1.270540 0.109409 0.021422 1.135476 0.068060 0.013058 1.071738 0.036039 0.015911 0.851552 0.113666 0.035923 1.114969 0.214349 0.019185 1.183945 0.136453 0.030699 1.514808 0.140028 0.042045 1.461186 0.200412 0.025736 1.735533 0.137357 0.040349 1.538442 0.082053 0.030614 1.363047 0.033695 0.031804 0.807537 0.158186 0.037937 1.291343 0.200407 0.030096 1.482741 0.106111 0.029674 1.274174 0.100269 0.041553 1.538244 0.038135 0.049863 1.383534 
0.067504 0.008460 0.794592 0.207074 0.015328 1.371473 0.146069 0.027651 1.477520 0.035296 0.027970 0.756850 0.147479 0.024348 1.266998 0.146406 0.041015 1.838559 0.112810 0.018008 1.445840 0.100779 0.034548 1.215440 0.199229 0.009063 1.479500 0.200391 0.012521 1.582965 0.034144 0.011855 0.703104 0.074105 0.032917 1.168098 0.067410 0.012796 1.205372 0.180443 0.031162 1.218592 0.221279 0.042565 1.722691 0.229030 0.056639 2.278504 0.054895 0.035632 1.356531 0.205455 0.009128 0.880798 0.171422 0.046098 1.475389 0.069523 0.013028 0.872624 
0.063106 0.038889 1.510792 0.031281 0.041588 1.062257 0.166190 0.023311 1.534697 0.159668 0.009937 1.053674 0.195280 0.037441 1.561816 0.051049 0.022168 0.802601 0.167792 0.026407 1.676978 0.031097 0.049105 1.593707 0.189929 0.013877 1.022784 0.191615 0.018743 1.543870 0.190889 0.042396 1.445735 0.073490 0.016601 0.794924 0.157218 0.037587 1.462953 0.042915 0.055681 1.496676 0.220064 0.048941 2.064133 0.061800 0.055694 1.591697 0.127648 0.035702 1.681412 0.202373 0.010521 1.187185 0.219767 0.037410 1.704890 0.218157 0.031401 1.358784 
0.065504 0.035800 1.122288 0.115940 0.022763 1.317441 0.206561 0.033398 1.343670 0.062166 0.023018 0.809149 0.037415 0.050422 1.492685 0.146600 0.013590 0.842327 0.210171 0.024083 1.548908 0.129076 0.035231 1.278405 0.072906 0.020593 0.679394 0.049730 0.027107 1.122741 0.138129 0.023493 1.476883 0.089187 0.016890 0.943639 0.146515 0.042216 1.725515 0.214197 0.051867 2.124602 0.220979 0.012690 1.553512 0.131091 0.024797 1.587551 0.137507 0.047864 1.987479 0.159898 0.052637 1.502005 0.067220 0.030798 1.474847 0.118677 0.023507 1.328060 
0.206566 0.019713 1.562173 0.077665 0.026696 1.314541 0.125093 0.017957 1.303648 0.105392 0.023897 0.894209 0.195203 0.032965 1.339434 0.163129 0.033166 1.400578 0.078331 0.017278 1.227856 0.193678 0.040722 1.347477 0.108934 0.019269 1.285360 0.178725 0.041616 1.938101 0.084688 0.034497 1.010752 0.097828 0.024456 0.868169 0.107004 0.019708 1.178324 0.120699 0.015477 1.209349 0.187126 0.030448 1.374997 0.071839 0.022958 1.097774 0.214322 0.026889 1.809675 0.037815 0.046634 1.301551 0.071931 0.047930 1.477953 0.209516 0.041335 1.735508 
0.156883 0.039189 1.362057 0.103176 0.046168 1.368929 0.093379 0.028592 1.354563 0.195604 0.027262 1.230814 0.220697 0.011668 0.972337 0.095096 0.041630 1.664268 0.104059 0.019963 0.936643 0.153698 0.012179 0.817541 0.091558 0.028800 1.158083 0.099492 0.050061 1.869894 0.215802 0.034205 1.758518 0.124435 0.028236 1.486635 0.105474 0.053050 1.642187 0.075439 0.053077 1.195185 0.021326 0.048172 1.196905 0.130420 0.025938 1.179998 0.227494 0.051946 2.140169 0.073355 0.038658 1.069460 0.084214 0.025607 1.059906 0.112218 0.051098 1.263030 
3.000000 20.000000 20.000000 1.000000
0.032815 0.010836 1.194639 0.042569 0.005357 1.165979 0.036218 0.006755 1.451485 0.055526 0.008834 1.214090 0.073636 0.008796 1.376401 0.066328 0.011186 1.555360 0.019150 0.003346 0.693854 0.104069 0.002755 1.449303 0.032224 0.009815 1.202520 0.078848 0.010272 1.780229 0.049318 0.003658 1.292007 0.098913 0.006144 1.625025 0.047507 0.009461 1.152237 0.039821 0.012351 1.514580 0.009220 0.011163 1.561491 0.010629 0.012211 1.533843 0.053606 0.012428 1.912679 0.076941 0.007316 1.246434 0.081529 0.011619 1.779678 0.016711 0.009889 1.168919 
0.086472 0.009641 1.821295 0.101079 0.005226 1.321216 0.031958 0.010174 1.467930 0.103734 0.009213 1.774651 0.063107 0.005760 1.038456 0.071775 0.006192 1.212232 0.061255 0.007655 1.336561 0.063398 0.006878 1.471754 0.017556 0.008623 1.015159 0.088948 0.005382 1.579975 0.110378 0.006240 1.765598 0.049945 0.009251 1.300007 0.062421 0.008020 1.118380 0.071024 0.007624 1.141652 0.100942 0.012044 1.933384 0.059206 0.008303 1.397432 0.019044 0.004096 0.723275 0.107658 0.010463 1.978681 0.043018 0.008667 1.608019 0.079511 0.012580 2.001693 
0.010277 0.002686 0.830655 0.034587 0.002615 0.782512 0.086695 0.008419 1.649153 0.108173 0.004527 1.750301 0.042374 0.004837 1.131347 0.088877 0.003152 1.542707 0.052493 0.006494 1.267623 0.066651 0.009496 1.825652 0.089981 0.010609 1.803794 0.056440 0.004406 1.003131 0.098623 0.005153 1.594410 0.027422 0.005813 1.087611 0.028975 0.003686 0.928750 0.058963 0.006738 1.020554 0.097021 0.005216 1.299163 0.058431 0.010453 1.535976 0.069808 0.005712 1.347826 0.092497 0.007642 1.451645 0.081157 0.006997 1.272963 0.026377 0.006876 1.214750 
0.040711 0.004234 0.826873 0.038502 0.002615 1.046304 0.031503 0.010825 1.342047 0.049549 0.011320 1.907803 0.088073 0.007170 1.800607 0.021853 0.003911 1.045958 0.034300 0.006613 1.103130 0.064806 0.004532 1.443978 0.027292 0.009338 1.166576 0.084230 0.004087 1.009722 0.042924 0.005244 1.172870 0.099417 0.006656 1.808309 0.029847 0.007294 1.364184 0.104687 0.010351 1.511795 0.065232 0.012598 1.845889 0.096834 0.010842 1.708718 0.089384 0.007285 1.272768 0.074470 0.005717 1.219925 0.105042 0.004345 1.444583 0.033556 0.004128 0.851307 
0.074915 0.010410 1.852107 0.045010 0.004056 1.391311 0.022205 0.009518 1.329476 0.046126 0.004568 1.372176 0.025582 0.005329 0.948862 0.060854 0.004137 0.946261 0.061618 0.007069 1.198098 0.070843 0.007423 1.370463 0.092144 0.004639 1.480539 0.070743 0.008160 1.395609 0.098393 0.004851 1.310329 0.089004 0.007986 1.679027 0.012839 0.003733 0.830679 0.039336 0.004387 0.766824 0.085800 0.012220 1.760445 0.071905 0.007861 1.409632 0.105508 0.006317 1.650677 0.085037 0.002863 1.373821 0.063155 0.004715 1.144259 0.023037 0.005476 1.136937 
0.078391 0.006598 1.391170 0.043799 0.009529 1.430599 0.076182 0.009192 1.580434 0.082728 0.004379 1.190370 0.040713 0.007624 1.441783 0.025763 0.010380 1.365542 0.051230 0.004538 1.225661 0.057970 0.005289 1.147559 0.012524 0.003649 0.912681 0.024573 0.006986 1.276477 0.084569 0.009148 1.532535 0.103185 0.009096 1.905595 0.049506 0.008017 1.190612 0.049388 0.007877 1.424848 0.028579 0.007935 1.012745 0.098036 0.006306 1.452771 0.026615 0.005646 1.074170 0.013106 0.003020 0.836102 0.037870 0.005088 1.299388 0.081177 0.010034 1.608786 
