!
! Magnetic field due to a coil with:
! 	rCoil = 4.000000e+006 m
! 	ICoil = 1.500000e+009 A
! 	rEarth = 6.371000e+006 m
!
! Grid parameters:
! 	xMin = -10.000000 Re	xMax = 10.000000 Re	dx = 0.500000 Re	nx = 41
! 	yMin = -10.000000 Re	yMax = 10.000000 Re	dy = 0.500000 Re	ny = 41
! 	zMin = -10.000000 Re	zMax = 10.000000 Re	dz = 0.500000 Re	nz = 41
!
! The data are in the order:
! 	x	y	z	Bx	By	Bz
!
! x, y, z are measured in Earth radii
! Bx, By, Bz have units of microTesla (10^-6 T).
!
! This is COLUMN major format.
!
! Min and max points
-10.0 -10.0 -10.0
 10.0  10.0  10.0
 -7.567047e-003 -9.080456e-003 -2.127301e-003
 -7.631616e-003 -9.812078e-003 -2.562410e-003
 -7.633575e-003 -1.056956e-002 -3.024720e-003
 -7.563951e-003 -1.134593e-002 -3.509798e-003
 -7.414299e-003 -1.213249e-002 -4.011772e-003
 -7.177169e-003 -1.291890e-002 -4.523296e-003
 -6.846623e-003 -1.369325e-002 -5.035602e-003
 -6.418769e-003 -1.444223e-002 -5.538651e-003
 -5.892268e-003 -1.515155e-002 -6.021387e-003
 -5.268775e-003 -1.580632e-002 -6.472120e-003
 -4.553247e-003 -1.639169e-002 -6.878989e-003
 -3.754093e-003 -1.689342e-002 -7.230525e-003
 -2.883103e-003 -1.729862e-002 -7.516238e-003
 -1.955157e-003 -1.759641e-002 -7.727215e-003
 -9.876968e-004 -1.777854e-002 -7.856653e-003
 +0.000000e+000 -1.783984e-002 -7.900283e-003
 +9.876968e-004 -1.777854e-002 -7.856653e-003
 +1.955157e-003 -1.759641e-002 -7.727215e-003
 +2.883103e-003 -1.729862e-002 -7.516238e-003
 +3.754093e-003 -1.689342e-002 -7.230525e-003
 +4.553247e-003 -1.639169e-002 -6.878989e-003
 +5.268775e-003 -1.580632e-002 -6.472120e-003
 +5.892268e-003 -1.515155e-002 -6.021387e-003
 +6.418769e-003 -1.444223e-002 -5.538651e-003
 +6.846623e-003 -1.369325e-002 -5.035602e-003
 +7.177169e-003 -1.291890e-002 -4.523296e-003
 +7.414299e-003 -1.213249e-002 -4.011772e-003
 +7.563951e-003 -1.134593e-002 -3.509798e-003
 +7.633575e-003 -1.056956e-002 -3.024720e-003
 +7.631616e-003 -9.812078e-003 -2.562410e-003
 +7.567047e-003 -9.080456e-003 -2.127301e-003
 +7.448960e-003 -8.380080e-003 -1.722478e-003
 +7.286241e-003 -7.714843e-003 -1.349824e-003
 +7.087319e-003 -7.087319e-003 -1.010177e-003
 +6.859988e-003 -6.498936e-003 -7.035098e-004
 +6.611299e-003 -5.950169e-003 -4.290995e-004
 -7.154966e-003 -6.081721e-003 -6.732067e-004
 -7.445517e-003 -6.661778e-003 -9.923061e-004
 -7.714843e-003 -7.286241e-003 -1.349824e-003
 -7.955000e-003 -7.955000e-003 -1.746899e-003
 -8.157096e-003 -8.666915e-003 -2.183874e-003
 -8.311402e-003 -9.419589e-003 -2.660074e-003
 -8.407537e-003 -1.020915e-002 -3.173589e-003
 -8.434742e-003 -1.103005e-002 -3.721045e-003
 -8.382259e-003 -1.187487e-002 -4.297422e-003
 -8.239800e-003 -1.273424e-002 -4.895901e-003
 -7.998114e-003 -1.359679e-002 -5.507806e-003
 -7.649617e-003 -1.444928e-002 -6.122634e-003
 -7.189056e-003 -1.527674e-002 -6.728218e-003
 -6.614153e-003 -1.606294e-002 -7.311033e-003
 -5.926181e-003 -1.679084e-002 -7.856653e-003
 -5.130380e-003 -1.744329e-002 -8.350343e-003
 -4.236184e-003 -1.800378e-002 -8.777762e-003
 -3.257167e-003 -1.845728e-002 -9.125734e-003
 -2.210710e-003 -1.879104e-002 -9.383017e-003
 -1.117374e-003 -1.899535e-002 -9.541000e-003
 +0.000000e+000 -1.906415e-002 -9.594277e-003
 +1.117374e-003 -1.899535e-002 -9.541000e-003
 +2.210710e-003 -1.879104e-002 -9.383017e-003
 +3.257167e-003 -1.845728e-002 -9.125734e-003
 +4.236184e-003 -1.800378e-002 -8.777762e-003
 +5.130380e-003 -1.744329e-002 -8.350343e-003
 +5.926181e-003 -1.679084e-002 -7.856653e-003
 +6.614153e-003 -1.606294e-002 -7.311033e-003
 +7.189056e-003 -1.527674e-002 -6.728218e-003
 +7.649617e-003 -1.444928e-002 -6.122634e-003
 +7.998114e-003 -1.359679e-002 -5.507806e-003
 +8.239800e-003 -1.273424e-002 -4.895901e-003
 +8.382259e-003 -1.187487e-002 -4.297422e-003
 +8.434742e-003 -1.103005e-002 -3.721045e-003
 +8.407537e-003 -1.020915e-002 -3.173589e-003
 +8.311402e-003 -9.419589e-003 -2.660074e-003
 +8.157096e-003 -8.666915e-003 -2.183874e-003
 +7.955000e-003 -7.955000e-003 -1.746899e-003
 +7.714843e-003 -7.286241e-003 -1.349824e-003
 +7.445517e-003 -6.661778e-003 -9.923061e-004
 +7.154966e-003 -6.081721e-003 -6.732067e-004
 -7.726629e-003 -6.181304e-003 -9.396224e-004
 -8.063687e-003 -6.790473e-003 -1.308288e-003
 -8.380080e-003 -7.448960e-003 -1.722478e-003
 -8.666915e-003 -8.157096e-003 -2.183874e-003
 -8.914114e-003 -8.914114e-003 -2.693251e-003
 -9.110518e-003 -9.717886e-003 -3.250212e-003
 -9.244070e-003 -1.056465e-002 -3.852895e-003
 -9.302122e-003 -1.144877e-002 -4.497686e-003
 -9.271855e-003 -1.236247e-002 -5.178964e-003
 -9.140825e-003 -1.329575e-002 -5.888884e-003
 -8.897639e-003 -1.423622e-002 -6.617271e-003
 -8.532716e-003 -1.516927e-002 -7.351621e-003
 -8.039109e-003 -1.607822e-002 -8.077273e-003
 -7.413322e-003 -1.694474e-002 -8.777762e-003
 -6.656047e-003 -1.774946e-002 -9.435372e-003
 -5.772727e-003 -1.847273e-002 -1.003187e-002
 -4.773876e-003 -1.909551e-002 -1.054941e-002
 -3.675068e-003 -1.960036e-002 -1.097149e-002
 -2.496559e-003 -1.997247e-002 -1.128400e-002
 -1.262531e-003 -2.020049e-002 -1.147606e-002
 +0.000000e+000 -2.027731e-002 -1.154086e-002
 +1.262531e-003 -2.020049e-002 -1.147606e-002
 +2.496559e-003 -1.997247e-002 -1.128400e-002
 +3.675068e-003 -1.960036e-002 -1.097149e-002
 +4.773876e-003 -1.909551e-002 -1.054941e-002
 +5.772727e-003 -1.847273e-002 -1.003187e-002
 +6.656047e-003 -1.774946e-002 -9.435372e-003
 +7.413322e-003 -1.694474e-002 -8.777762e-003
 +8.039109e-003 -1.607822e-002 -8.077273e-003
 +8.532716e-003 -1.516927e-002 -7.351621e-003
 +8.897639e-003 -1.423622e-002 -6.617271e-003
 +9.140825e-003 -1.329575e-002 -5.888884e-003
 +9.271855e-003 -1.236247e-002 -5.178964e-003
 +9.302122e-003 -1.144877e-002 -4.497686e-003
 +9.244070e-003 -1.056465e-002 -3.852895e-003
 +9.110518e-003 -9.717886e-003 -3.250212e-003
 +8.914114e-003 -8.914114e-003 -2.693251e-003
 +8.666915e-003 -8.157096e-003 -2.183874e-003
 +8.380080e-003 -7.448960e-003 -1.722478e-003
 +8.063687e-003 -6.790473e-003 -1.308288e-003
 +7.726629e-003 -6.181304e-003 -9.396224e-004
 -8.323595e-003 -6.242696e-003 -1.227401e-003
 -8.711829e-003 -6.877760e-003 -1.650533e-003
 -9.080456e-003 -7.567047e-003 -2.127301e-003
 -9.419589e-003 -8.311402e-003 -2.660074e-003
 -9.717886e-003 -9.110518e-003 -3.250212e-003
 -9.962627e-003 -9.962627e-003 -3.897724e-003
 -1.013991e-002 -1.086419e-002 -4.600910e-003
 -1.023496e-002 -1.180957e-002 -5.355988e-003
 -1.023261e-002 -1.279076e-002 -6.156745e-003
 -1.011792e-002 -1.379716e-002 -6.994247e-003
 -9.876968e-003 -1.481545e-002 -7.856653e-003
 -9.497792e-003 -1.582965e-002 -8.729182e-003
 -8.971365e-003 -1.682131e-002 -9.594277e-003
 -8.292638e-003 -1.776994e-002 -1.043201e-002
 -7.461475e-003 -1.865369e-002 -1.122074e-002
 -6.483401e-003 -1.945020e-002 -1.193803e-002
 -5.370055e-003 -2.013771e-002 -1.256176e-002
 -4.139227e-003 -2.069614e-002 -1.307139e-002
 -2.814447e-003 -2.110835e-002 -1.344924e-002
 -1.424080e-003 -2.136121e-002 -1.368169e-002
 +0.000000e+000 -2.144643e-002 -1.376016e-002
 +1.424080e-003 -2.136121e-002 -1.368169e-002
 +2.814447e-003 -2.110835e-002 -1.344924e-002
 +4.139227e-003 -2.069614e-002 -1.307139e-002
 +5.370055e-003 -2.013771e-002 -1.256176e-002
 +6.483401e-003 -1.945020e-002 -1.193803e-002
 +7.461475e-003 -1.865369e-002 -1.122074e-002
 +8.292638e-003 -1.776994e-002 -1.043201e-002
 +8.971365e-003 -1.682131e-002 -9.594277e-003
 +9.497792e-003 -1.582965e-002 -8.729182e-003
 +9.876968e-003 -1.481545e-002 -7.856653e-003
 +1.011792e-002 -1.379716e-002 -6.994247e-003
 +1.023261e-002 -1.279076e-002 -6.156745e-003
 +1.023496e-002 -1.180957e-002 -5.355988e-003
 +1.013991e-002 -1.086419e-002 -4.600910e-003
 +9.962627e-003 -9.962627e-003 -3.897724e-003
 +9.717886e-003 -9.110518e-003 -3.250212e-003
 +9.419589e-003 -8.311402e-003 -2.660074e-003
 +9.080456e-003 -7.567047e-003 -2.127301e-003
 +8.711829e-003 -6.877760e-003 -1.650533e-003
 +8.323595e-003 -6.242696e-003 -1.227401e-003
 -8.942136e-003 -6.259495e-003 -1.534880e-003
 -9.386103e-003 -6.916076e-003 -2.017249e-003
 -9.812078e-003 -7.631616e-003 -2.562410e-003
 -1.020915e-002 -8.407537e-003 -3.173589e-003
 -1.056465e-002 -9.244070e-003 -3.852895e-003
 -1.086419e-002 -1.013991e-002 -4.600910e-003
 -1.109184e-002 -1.109184e-002 -5.416239e-003
 -1.123048e-002 -1.209436e-002 -6.295031e-003
 -1.126228e-002 -1.313932e-002 -7.230525e-003
 -1.116946e-002 -1.421567e-002 -8.212652e-003
 -1.093516e-002 -1.530923e-002 -9.227756e-003
 -1.054460e-002 -1.640271e-002 -1.025850e-002
 -9.986236e-003 -1.747591e-002 -1.128400e-002
 -9.253078e-003 -1.850616e-002 -1.228029e-002
 -8.343864e-003 -1.946902e-002 -1.322111e-002
 -7.264044e-003 -2.033932e-002 -1.407901e-002
 -6.026390e-003 -2.109236e-002 -1.482673e-002
 -4.651129e-003 -2.170527e-002 -1.543883e-002
 -3.165486e-003 -2.215840e-002 -1.589332e-002
 -1.602618e-003 -2.243665e-002 -1.617320e-002
 +0.000000e+000 -2.253048e-002 -1.626772e-002
 +1.602618e-003 -2.243665e-002 -1.617320e-002
 +3.165486e-003 -2.215840e-002 -1.589332e-002
 +4.651129e-003 -2.170527e-002 -1.543883e-002
 +6.026390e-003 -2.109236e-002 -1.482673e-002
 +7.264044e-003 -2.033932e-002 -1.407901e-002
 +8.343864e-003 -1.946902e-002 -1.322111e-002
 +9.253078e-003 -1.850616e-002 -1.228029e-002
 +9.986236e-003 -1.747591e-002 -1.128400e-002
 +1.054460e-002 -1.640271e-002 -1.025850e-002
 +1.093516e-002 -1.530923e-002 -9.227756e-003
 +1.116946e-002 -1.421567e-002 -8.212652e-003
 +1.126228e-002 -1.313932e-002 -7.230525e-003
 +1.123048e-002 -1.209436e-002 -6.295031e-003
 +1.109184e-002 -1.109184e-002 -5.416239e-003
 +1.086419e-002 -1.013991e-002 -4.600910e-003
 +1.056465e-002 -9.244070e-003 -3.852895e-003
 +1.020915e-002 -8.407537e-003 -3.173589e-003
 +9.812078e-003 -7.631616e-003 -2.562410e-003
 +9.386103e-003 -6.916076e-003 -2.017249e-003
 +8.942136e-003 -6.259495e-003 -1.534880e-003
 -9.577403e-003 -6.225312e-003 -1.859589e-003
 -1.008137e-002 -6.897780e-003 -2.405656e-003
 -1.056956e-002 -7.633575e-003 -3.024720e-003
 -1.103005e-002 -8.434742e-003 -3.721045e-003
 -1.144877e-002 -9.302122e-003 -4.497686e-003
 -1.180957e-002 -1.023496e-002 -5.355988e-003
 -1.209436e-002 -1.123048e-002 -6.295031e-003
 -1.228343e-002 -1.228343e-002 -7.311033e-003
 -1.235602e-002 -1.338568e-002 -8.396761e-003
 -1.229111e-002 -1.452586e-002 -9.541000e-003
 -1.206851e-002 -1.568907e-002 -1.072815e-002
 -1.167012e-002 -1.685684e-002 -1.193803e-002
 -1.108143e-002 -1.800732e-002 -1.314602e-002
 -1.029305e-002 -1.911566e-002 -1.432350e-002
 -9.302259e-003 -2.015489e-002 -1.543883e-002
 -8.114214e-003 -2.109696e-002 -1.645863e-002
 -6.742809e-003 -2.191413e-002 -1.734957e-002
 -5.210909e-003 -2.258061e-002 -1.808034e-002
 -3.549865e-003 -2.307412e-002 -1.862376e-002
 -1.798269e-003 -2.337749e-002 -1.895875e-002
 +0.000000e+000 -2.347985e-002 -1.907194e-002
 +1.798269e-003 -2.337749e-002 -1.895875e-002
 +3.549865e-003 -2.307412e-002 -1.862376e-002
 +5.210909e-003 -2.258061e-002 -1.808034e-002
 +6.742809e-003 -2.191413e-002 -1.734957e-002
 +8.114214e-003 -2.109696e-002 -1.645863e-002
 +9.302259e-003 -2.015489e-002 -1.543883e-002
 +1.029305e-002 -1.911566e-002 -1.432350e-002
 +1.108143e-002 -1.800732e-002 -1.314602e-002
 +1.167012e-002 -1.685684e-002 -1.193803e-002
 +1.206851e-002 -1.568907e-002 -1.072815e-002
 +1.229111e-002 -1.452586e-002 -9.541000e-003
 +1.235602e-002 -1.338568e-002 -8.396761e-003
 +1.228343e-002 -1.228343e-002 -7.311033e-003
 +1.209436e-002 -1.123048e-002 -6.295031e-003
 +1.180957e-002 -1.023496e-002 -5.355988e-003
 +1.144877e-002 -9.302122e-003 -4.497686e-003
 +1.103005e-002 -8.434742e-003 -3.721045e-003
 +1.056956e-002 -7.633575e-003 -3.024720e-003
 +1.008137e-002 -6.897780e-003 -2.405656e-003
 +9.577403e-003 -6.225312e-003 -1.859589e-003
 -1.022336e-002 -6.134017e-003 -2.198182e-003
 -1.079111e-002 -6.815435e-003 -2.811885e-003
 -1.134593e-002 -7.563951e-003 -3.509798e-003
 -1.187487e-002 -8.382259e-003 -4.297422e-003
 -1.236247e-002 -9.271855e-003 -5.178964e-003
 -1.279076e-002 -1.023261e-002 -6.156745e-003
 -1.313932e-002 -1.126228e-002 -7.230525e-003
 -1.338568e-002 -1.235602e-002 -8.396761e-003
 -1.350586e-002 -1.350586e-002 -9.647864e-003
 -1.347525e-002 -1.470027e-002 -1.097149e-002
 -1.326988e-002 -1.592385e-002 -1.235001e-002
 -1.286786e-002 -1.715715e-002 -1.376016e-002
 -1.225119e-002 -1.837679e-002 -1.517312e-002
 -1.140765e-002 -1.955597e-002 -1.655503e-002
 -1.033261e-002 -2.066522e-002 -1.786804e-002
 -9.030713e-003 -2.167371e-002 -1.907194e-002
 -7.516904e-003 -2.255071e-002 -2.012625e-002
 -5.816869e-003 -2.326748e-002 -2.099274e-002
 -3.966513e-003 -2.379908e-002 -2.163807e-002
 -2.010518e-003 -2.412621e-002 -2.203629e-002
 +0.000000e+000 -2.423665e-002 -2.217091e-002
 +2.010518e-003 -2.412621e-002 -2.203629e-002
 +3.966513e-003 -2.379908e-002 -2.163807e-002
 +5.816869e-003 -2.326748e-002 -2.099274e-002
 +7.516904e-003 -2.255071e-002 -2.012625e-002
 +9.030713e-003 -2.167371e-002 -1.907194e-002
 +1.033261e-002 -2.066522e-002 -1.786804e-002
 +1.140765e-002 -1.955597e-002 -1.655503e-002
 +1.225119e-002 -1.837679e-002 -1.517312e-002
 +1.286786e-002 -1.715715e-002 -1.376016e-002
 +1.326988e-002 -1.592385e-002 -1.235001e-002
 +1.347525e-002 -1.470027e-002 -1.097149e-002
 +1.350586e-002 -1.350586e-002 -9.647864e-003
 +1.338568e-002 -1.235602e-002 -8.396761e-003
 +1.313932e-002 -1.126228e-002 -7.230525e-003
 +1.279076e-002 -1.023261e-002 -6.156745e-003
 +1.236247e-002 -9.271855e-003 -5.178964e-003
 +1.187487e-002 -8.382259e-003 -4.297422e-003
 +1.134593e-002 -7.563951e-003 -3.509798e-003
 +1.079111e-002 -6.815435e-003 -2.811885e-003
 +1.022336e-002 -6.134017e-003 -2.198182e-003
 -1.087278e-002 -5.980028e-003 -2.546400e-003
 -1.150736e-002 -6.662154e-003 -3.230917e-003
 -1.213249e-002 -7.414299e-003 -4.011772e-003
 -1.273424e-002 -8.239800e-003 -4.895901e-003
 -1.329575e-002 -9.140825e-003 -5.888884e-003
 -1.379716e-002 -1.011792e-002 -6.994247e-003
 -1.421567e-002 -1.116946e-002 -8.212652e-003
 -1.452586e-002 -1.229111e-002 -9.541000e-003
 -1.470027e-002 -1.347525e-002 -1.097149e-002
 -1.471041e-002 -1.471041e-002 -1.249074e-002
 -1.452809e-002 -1.598090e-002 -1.407901e-002
 -1.412716e-002 -1.726652e-002 -1.570975e-002
 -1.348562e-002 -1.854273e-002 -1.734957e-002
 -1.258788e-002 -1.978095e-002 -1.895875e-002
 -1.142703e-002 -2.094956e-002 -2.049245e-002
 -1.000686e-002 -2.201510e-002 -2.190261e-002
 -8.343294e-003 -2.294406e-002 -2.314054e-002
 -6.464963e-003 -2.370487e-002 -2.415997e-002
 -4.412734e-003 -2.427004e-002 -2.492038e-002
 -2.238019e-003 -2.461821e-002 -2.539010e-002
 +0.000000e+000 -2.473582e-002 -2.554898e-002
 +2.238019e-003 -2.461821e-002 -2.539010e-002
 +4.412734e-003 -2.427004e-002 -2.492038e-002
 +6.464963e-003 -2.370487e-002 -2.415997e-002
 +8.343294e-003 -2.294406e-002 -2.314054e-002
 +1.000686e-002 -2.201510e-002 -2.190261e-002
 +1.142703e-002 -2.094956e-002 -2.049245e-002
 +1.258788e-002 -1.978095e-002 -1.895875e-002
 +1.348562e-002 -1.854273e-002 -1.734957e-002
 +1.412716e-002 -1.726652e-002 -1.570975e-002
 +1.452809e-002 -1.598090e-002 -1.407901e-002
 +1.471041e-002 -1.471041e-002 -1.249074e-002
 +1.470027e-002 -1.347525e-002 -1.097149e-002
 +1.452586e-002 -1.229111e-002 -9.541000e-003
 +1.421567e-002 -1.116946e-002 -8.212652e-003
 +1.379716e-002 -1.011792e-002 -6.994247e-003
 +1.329575e-002 -9.140825e-003 -5.888884e-003
 +1.273424e-002 -8.239800e-003 -4.895901e-003
 +1.213249e-002 -7.414299e-003 -4.011772e-003
 +1.150736e-002 -6.662154e-003 -3.230917e-003
 +1.087278e-002 -5.980028e-003 -2.546400e-003
 -1.151726e-002 -5.758629e-003 -2.899081e-003
 -1.222077e-002 -6.431983e-003 -3.656575e-003
 -1.291890e-002 -7.177169e-003 -4.523296e-003
 -1.359679e-002 -7.998114e-003 -5.507806e-003
 -1.423622e-002 -8.897639e-003 -6.617271e-003
 -1.481545e-002 -9.876968e-003 -7.856653e-003
 -1.530923e-002 -1.093516e-002 -9.227756e-003
 -1.568907e-002 -1.206851e-002 -1.072815e-002
 -1.592385e-002 -1.326988e-002 -1.235001e-002
 -1.598090e-002 -1.452809e-002 -1.407901e-002
 -1.582743e-002 -1.582743e-002 -1.589332e-002
 -1.543261e-002 -1.714735e-002 -1.776296e-002
 -1.476995e-002 -1.846244e-002 -1.964962e-002
 -1.381999e-002 -1.974284e-002 -2.150718e-002
 -1.257307e-002 -2.095512e-002 -2.328305e-002
 -1.103183e-002 -2.206367e-002 -2.492038e-002
 -9.213012e-003 -2.303253e-002 -2.636117e-002
 -7.148295e-003 -2.382765e-002 -2.755002e-002
 -4.883849e-003 -2.441925e-002 -2.843816e-002
 -2.478409e-003 -2.478409e-002 -2.898736e-002
 +0.000000e+000 -2.490740e-002 -2.917322e-002
 +2.478409e-003 -2.478409e-002 -2.898736e-002
 +4.883849e-003 -2.441925e-002 -2.843816e-002
 +7.148295e-003 -2.382765e-002 -2.755002e-002
 +9.213012e-003 -2.303253e-002 -2.636117e-002
 +1.103183e-002 -2.206367e-002 -2.492038e-002
 +1.257307e-002 -2.095512e-002 -2.328305e-002
 +1.381999e-002 -1.974284e-002 -2.150718e-002
 +1.476995e-002 -1.846244e-002 -1.964962e-002
 +1.543261e-002 -1.714735e-002 -1.776296e-002
 +1.582743e-002 -1.582743e-002 -1.589332e-002
 +1.598090e-002 -1.452809e-002 -1.407901e-002
 +1.592385e-002 -1.326988e-002 -1.235001e-002
 +1.568907e-002 -1.206851e-002 -1.072815e-002
 +1.530923e-002 -1.093516e-002 -9.227756e-003
 +1.481545e-002 -9.876968e-003 -7.856653e-003
 +1.423622e-002 -8.897639e-003 -6.617271e-003
 +1.359679e-002 -7.998114e-003 -5.507806e-003
 +1.291890e-002 -7.177169e-003 -4.523296e-003
 +1.222077e-002 -6.431983e-003 -3.656575e-003
 +1.151726e-002 -5.758629e-003 -2.899081e-003
 -1.214736e-002 -5.466311e-003 -3.250212e-003
 -1.292070e-002 -6.120331e-003 -4.081580e-003
 -1.369325e-002 -6.846623e-003 -5.035602e-003
 -1.444928e-002 -7.649617e-003 -6.122634e-003
 -1.516927e-002 -8.532716e-003 -7.351621e-003
 -1.582965e-002 -9.497792e-003 -8.729182e-003
 -1.640271e-002 -1.054460e-002 -1.025850e-002
 -1.685684e-002 -1.167012e-002 -1.193803e-002
 -1.715715e-002 -1.286786e-002 -1.376016e-002
 -1.726652e-002 -1.412716e-002 -1.570975e-002
 -1.714735e-002 -1.543261e-002 -1.776296e-002
 -1.676370e-002 -1.676370e-002 -1.988629e-002
 -1.608414e-002 -1.809466e-002 -2.203629e-002
 -1.508491e-002 -1.939489e-002 -2.415997e-002
 -1.375319e-002 -2.062978e-002 -2.619633e-002
 -1.209009e-002 -2.176216e-002 -2.807889e-002
 -1.011300e-002 -2.275424e-002 -2.973937e-002
 -7.856688e-003 -2.357006e-002 -3.111216e-002
 -5.372889e-003 -2.417800e-002 -3.213924e-002
 -2.728146e-003 -2.455332e-002 -3.277500e-002
 +0.000000e+000 -2.468023e-002 -3.299027e-002
 +2.728146e-003 -2.455332e-002 -3.277500e-002
 +5.372889e-003 -2.417800e-002 -3.213924e-002
