1.000000 20.000000 20.000000 1.000000
0.098981 0.053750 0.152802 0.135908 0.120341 0.095236 0.186391 0.204184 0.070642 0.206938 0.186852 0.107880 0.195693 0.081608 0.210805 0.193627 0.077152 0.110022 0.044041 0.219102 
0.111971 0.112796 0.193289 0.047889 0.079235 0.207939 0.173966 0.211488 0.235283 0.218656 0.177431 0.127886 0.164304 0.180192 0.231989 0.060471 0.150092 0.043132 0.090913 0.180960 
0.109681 0.190810 0.100009 0.031761 0.212875 0.189002 0.182212 0.209999 0.230922 0.223428 0.169486 0.216695 0.104536 0.149049 0.104486 0.208503 0.124111 0.118314 0.110736 0.159169 
0.134275 0.140063 0.148438 0.099762 0.069010 0.097660 0.028870 0.179301 0.147193 0.186642 0.187756 0.221464 0.153113 0.176559 0.137615 0.130782 0.061631 0.051225 0.049327 0.090535 
0.118780 0.055857 0.225796 0.087056 0.120022 0.025456 0.038532 0.228899 0.072816 0.165240 0.091484 0.247417 0.064001 0.191843 0.166110 0.042167 0.108401 0.194749 0.096557 0.214284 
0.143729 0.185559 0.116129 0.213811 0.093601 0.075755 0.077967 0.172603 0.045404 0.200274 0.067211 0.214552 0.118426 0.060818 0.133587 0.115488 0.117202 0.162135 0.154403 0.196118 
0.191710 0.049300 0.234989 0.110657 0.057573 0.074348 0.160096 0.107182 0.123425 0.160725 0.224199 0.090913 0.124760 0.174447 0.139826 0.222155 0.207078 0.139856 0.040242 0.243878 
0.102432 0.073843 0.230244 0.239654 0.238519 0.222964 0.143047 0.087937 0.028294 0.039911 0.191269 0.241292 0.187831 0.221858 0.206468 0.162144 0.196961 0.169939 0.179445 0.053297 
0.066836 0.120653 0.096843 0.208058 0.131653 0.050294 0.194184 0.203323 0.214573 0.110881 0.138364 0.112544 0.238146 0.059090 0.064361 0.103044 0.074321 0.124439 0.213950 0.131137 
0.128763 0.048871 0.146198 0.053905 0.133207 0.198013 0.102344 0.118612 0.163355 0.141166 0.073412 0.047734 0.091977 0.089881 0.046880 0.233213 0.079623 0.115341 0.146888 0.146181 
0.153135 0.060662 0.159151 0.068007 0.084436 0.068880 0.045374 0.141427 0.120917 0.131137 0.159319 0.131430 0.099826 0.212682 0.204783 0.191588 0.164968 0.147437 0.193342 0.061142 
0.122012 0.035021 0.094616 0.176703 0.129761 0.159951 0.043985 0.127884 0.109316 0.141360 0.128617 0.067335 0.053262 0.132932 0.131662 0.216635 0.186502 0.129309 0.113836 0.209090 
0.175988 0.049012 0.219146 0.222933 0.116942 0.190738 0.251612 0.231898 0.064581 0.219914 0.184871 0.243903 0.243298 0.234171 0.103010 0.160994 0.227646 0.133459 0.226384 0.200632 
0.192306 0.152777 0.201839 0.245431 0.171870 0.146702 0.184167 0.123557 0.141253 0.163037 0.255530 0.240569 0.156745 0.062959 0.158569 0.141631 0.063335 0.053832 0.123876 0.208413 
0.139136 0.168440 0.120407 0.231436 0.049360 0.131324 0.145095 0.237806 0.178270 0.077155 0.220885 0.227161 0.255123 0.228843 0.165805 0.168661 0.213305 0.209623 0.062828 0.038264 
0.174574 0.106306 0.110525 0.118244 0.107206 0.033367 0.092311 0.178199 0.214851 0.157560 0.224904 0.132419 0.220650 0.180879 0.043865 0.244178 0.197915 0.119796 0.187353 0.105606 
0.182147 0.148269 0.043784 0.194283 0.109843 0.149015 0.237293 0.190646 0.215372 0.068168 0.034481 0.121815 0.033718 0.096694 0.185736 0.229448 0.173052 0.068640 0.170850 0.167760 
