   1.0634199e+03   5.5898210e+02
   1.2547758e+03   7.4357310e+02
   1.2808991e+03   7.0738010e+02
   1.5326578e+03   6.7530325e+02
   1.9674282e+03   8.3743796e+02
   2.1517536e+03   7.4876470e+02
   2.2933297e+03   7.6947454e+02
   2.4193969e+03   9.0065292e+02
   2.6210084e+03   8.1468233e+02
   2.9469325e+03   6.1396369e+02
   3.0724998e+03   5.6950243e+02
