   3.2864000e+00   2.4946990e+02
   7.9259000e+00   3.4740755e+02
   6.3736333e+00   3.1807640e+02
   7.5112000e+00   3.3924153e+02
   9.1566600e+00   3.1935858e+02
   8.2696667e+00   3.4545635e+02
   1.0136012e+01   4.7273134e+02
   1.2831890e+01   5.6592234e+02
   1.0773625e+01   4.4327672e+02
   2.7407910e+01   5.1393657e+02
   2.1848888e+01   5.2798867e+02
