   1.1738400e+01   2.3379000e+01
   1.5695250e+01   3.0237350e+01
   1.6697467e+01   4.3093100e+01
   1.9476200e+01   4.3183325e+01
   2.4067800e+01   5.3852620e+01
   2.8278317e+01   5.7182550e+01
   3.5837125e+01   6.7214613e+01
   2.0605300e+01   1.0324493e+02
   2.3286083e+01   8.5056492e+01
   5.0670720e+01   6.5969570e+01
   1.1086729e+02   7.3445875e+01
