   8.0944543e+03   8.6633505e+03
   2.1601628e+03   4.1799433e+03
   1.0454496e+03   2.9597120e+03
   5.4037536e+02   2.3429728e+03
   3.4082884e+02   1.9182654e+03
   2.4057105e+02   1.7064221e+03
   1.3579477e+02   1.1434400e+03
   8.8477449e+01   8.7780602e+02
   6.2257624e+01   8.6553645e+02
   2.4057969e+01   4.7338699e+02
   1.7381991e+01   3.9731343e+02
